Gene,BaseMean,Log2FoldChange,Mean_Mock,Mean_Infected,Statistic,PValue,FDR,Significance
REC8,4.735168548589698,1.9761807397836395,3.7470781786978784,5.723258918481518,5.888681446040877,0.00035449326076488754,0.007854110434641626,Upregulated
ZSCAN12P1,3.5781848475047475,1.9752954217703724,2.5905371366195613,4.565832558389934,5.267380415468912,0.00010326849240258297,0.0037120182308147207,Upregulated
STX11,3.1960755397449,1.9739062231009128,2.2091224281944437,4.1830286512953565,7.985480631356826,1.4846357030734356e-06,0.00030585711357496463,Upregulated
SNIP1,7.600115252934565,1.9697166033008244,6.615256951284152,8.584973554584977,5.472965074309581,0.00038980914781914486,0.008303295782943915,Upregulated
CDC14A,4.8796563434519316,1.9648773202079908,3.8972176833479364,5.862095003555927,5.955293851467151,4.205751996853983e-05,0.0021186859420648007,Upregulated
GUCA1B,3.6524066417609706,1.9563603026763126,2.6742264904228144,4.630586793099127,3.4574150895488653,0.003760180633199181,0.03328136100600768,Upregulated
PMAIP1,8.990358455745206,1.9493899013103881,8.01566350509001,9.965053406400399,10.220961603620061,1.872298200320518e-06,0.00034004384288189617,Upregulated
IL20RB,4.637086713119672,1.9348005922344411,3.6696864170024517,5.604487009236893,3.705938562782579,0.0025734677602539204,0.026331783168854605,Upregulated
TET3,8.582849265887779,1.9336530979620887,7.616022716906735,9.549675814868824,4.157701635953711,0.0021936757659167566,0.023855402151000238,Upregulated
LIF,10.773032754569794,1.9123547682642528,9.816855370437667,11.72921013870192,4.395138129817331,0.0005270793873653249,0.009888920836551303,Upregulated
ACHE,6.33736132388501,1.911034050714223,5.3818442985278985,7.292878349242121,3.5329841180159014,0.003825251394751392,0.03353618044896581,Upregulated
RND1,7.226512939574146,1.908691824825774,6.272167027161259,8.180858851987033,6.3201576421467776,1.5813390953699965e-05,0.0011927444553766155,Upregulated
ANKRD12,8.327810322570713,1.8980460072780776,7.378787318931673,9.27683332620975,4.577857945399514,0.0006681742911071807,0.011367310893892727,Upregulated
ETV3,6.595426782108845,1.8976968341123959,5.6465783650526475,7.544275199165043,12.420567894813445,3.2006052864303464e-09,6.361631061055878e-06,Upregulated
FBXO48,3.807065713857476,1.8838115967889735,2.865159915462989,4.748971512251963,3.499207671192695,0.005418141777607614,0.041318569589125914,Upregulated
KBTBD8,3.7932733676188066,1.8769369749555067,2.8548048801410535,4.73174185509656,3.621056035730439,0.0038898810507413304,0.03393933510959708,Upregulated
HIST1H2AM,3.0416870640853233,1.8758072006980289,2.103783463736309,3.9795906644343377,3.4345282878612697,0.003853801191530244,0.03371106037382298,Upregulated
RASGRP1,5.8445091375358125,1.8742801169538241,4.907369079058901,6.781649196012725,3.8193147231379747,0.002053768178908917,0.02264230205549503,Upregulated
GADD45B,8.240931355745882,1.8737704279067362,7.304046141792515,9.177816569699251,9.815097157965337,5.731589164505611e-06,0.0006704502138785674,Upregulated
NCOA7,9.531088202714358,1.8679285419503575,8.59712393173918,10.465052473689537,6.015622086733879,5.998542723248511e-05,0.002603707082044,Upregulated
XKR9,2.2773862093739234,1.8651131879837843,1.3448296153820312,3.2099428033658155,4.241810898367079,0.0007136748491377908,0.01186465977242154,Upregulated
ZNF211,6.887495151102097,1.8622854565377223,5.956352422833236,7.818637879370958,3.5298936023824234,0.007024316708696285,0.04841904291183035,Upregulated
KCNT2,4.036505034563133,1.8574766739533333,3.1077666975864666,4.9652433715398,3.8816969995084167,0.0014942426209924309,0.018774985285594625,Upregulated
XRN1,8.19256149383537,1.8519974228286387,7.266562782421051,9.11856020524969,6.756398987996081,0.00012454423739007044,0.004101170211550728,Upregulated
PNRC1,9.291835855227742,1.8498731758948477,8.366899267280319,10.216772443175167,5.898953227383441,3.0441942353364238e-05,0.0017536819640706918,Upregulated
SNORA63,4.168040661892729,1.8491703732875306,3.2434554752489637,5.092625848536494,4.1940933298961935,0.0009276191730828053,0.013819280528875022,Upregulated
CSF1,8.534877800122597,1.8442575584891046,7.612749020878045,9.45700657936715,3.9145925990924892,0.001574475424787208,0.01945611843181543,Upregulated
SOCS3,8.45031828183381,1.8426464890274445,7.5289950373200885,9.371641526347533,7.489262707932363,1.952154793264016e-06,0.00034545631553106683,Upregulated
RELB,8.149860862152002,1.8386801987818835,7.23052076276106,9.069200961542943,12.972782186211678,7.154579458515192e-09,9.87546602658852e-06,Upregulated
ZNF615,5.5299155046742365,1.8318944384666516,4.613968285440911,6.445862723907562,5.933289975881377,2.7745367736569663e-05,0.0016578758046228183,Upregulated
ARHGAP30,4.345563390466538,1.8243781170942088,3.4333743319194334,5.257752449013642,4.001870431124778,0.0016464930212646606,0.019918560398603583,Upregulated
ARID4B,9.30103905676286,1.8219149215579922,8.390081595983865,10.211996517541857,4.124746057542825,0.001681930150259623,0.020170010307587815,Upregulated
USP37,7.407910953537302,1.8188910128969047,6.49846544708885,8.317356459985755,3.4688491751434913,0.005507623679075426,0.04166147596448091,Upregulated
DNAH2,2.951464623756705,1.8178263387054914,2.0425514544039594,3.8603777931094507,5.763907202163575,0.00029206421958446023,0.0069523529943313015,Upregulated
AOC3,5.294818975122683,1.8159334320155232,4.386852259114922,6.202785691130445,5.478446346209194,0.00011696146815411094,0.003947235073181401,Upregulated
BCL10,8.55937272826539,1.808167293078247,7.655289081726266,9.463456374804514,7.637484865842637,4.145055847906087e-06,0.000555477726880075,Upregulated
ZC3H12C,7.362638540761944,1.807123356893225,6.459076862315332,8.266200219208557,5.930837481286145,2.980827629817396e-05,0.0017361387964598698,Upregulated
BMP2,6.328088972281257,1.8013815727082907,5.427398185927112,7.228779758635403,4.283121996004836,0.001893016424064882,0.02138241055758393,Upregulated
RBPJ,8.302546623110425,1.798881738989908,7.403105753615471,9.20198749260538,4.809056431839986,0.0007275279353565331,0.01194062793308707,Upregulated
IL12A,4.2070224795673905,1.7975455106391345,3.308249724247823,5.1057952348869575,3.9456861511730335,0.0015901323844980985,0.01951483258106386,Upregulated
JAK2,5.888206166104208,1.7953824139268049,4.990514959140806,6.785897373067611,7.051117928849154,4.041955327664278e-06,0.0005523872216608914,Upregulated
ZBTB6,6.994110913899304,1.7914335791904374,6.098394124304085,7.889827703494523,3.5695618384037036,0.004644313995005453,0.037954686840177776,Upregulated
ABL2,8.920979905977699,1.78893721854101,8.026511296707195,9.815448515248205,5.158846456840045,0.0008382245536712423,0.012855570571471285,Upregulated
HDX,5.945065177242168,1.7879539890667164,5.05108818270881,6.839042171775526,5.033266948123774,0.0003442624436083219,0.007701547016411131,Upregulated
ZNF430,5.251723742500266,1.7855046728187771,4.358971406090877,6.144476078909654,4.919163670904561,0.00027497523071377,0.006705800546894288,Upregulated
UBE2L6,9.047871711238422,1.7787120346007779,8.158515693938032,9.93722772853881,3.7652735962300516,0.004248429020866891,0.03587143899355768,Upregulated
NAV2,7.7947351172548345,1.773713866829005,6.9078781838403325,8.681592050669337,3.95135585555206,0.00407639664513716,0.034926444998651905,Upregulated
BIRC3,10.14783962397675,1.7726039809971734,9.261537633478165,11.034141614475338,6.83330616277421,2.992583909529912e-05,0.0017361387964598698,Upregulated
INO80D,7.500432614202345,1.771420658086674,6.614722285159008,8.386142943245682,4.071531510759031,0.0018060407559695292,0.020912998432221306,Upregulated
MED26,6.7088106139409955,1.7708406505852254,5.823390288648383,7.594230939233609,4.069603726829232,0.0035955880633266064,0.032448416189362235,Upregulated
DTX3L,8.902355756983829,1.769797761133411,8.017456876417123,9.787254637550534,3.9405259253661966,0.004462590690338679,0.03701751159780336,Upregulated
FOXO1,6.862354895850937,1.7584018782284847,5.983153956736695,7.74155583496518,6.048778982637488,0.00011158746875694434,0.0038219400279208503,Upregulated
ZNF543,5.366195561252212,1.7555523592386004,4.488419381632912,6.243971740871513,3.8786973945382144,0.0015926591642101472,0.01951483258106386,Upregulated
MIER1,8.524615464650857,1.7554936955662592,7.646868616867727,9.402362312433986,4.520130908438471,0.000757336064745084,0.01222632713646362,Upregulated
PPP1R15B,9.873475947819816,1.7547532450630765,8.996099325288279,10.750852570351356,6.898441519066111,7.595554504335477e-05,0.0030388822847345676,Upregulated
PLEKHF2,6.914310498087923,1.7505292496400022,6.039045873267922,7.789575122907924,5.961249376909897,9.902759807082837e-05,0.003606538090162649,Upregulated
SNORD58A,2.079814179893024,1.7496834611047674,1.2049724493406404,2.9546559104454078,3.643472619054947,0.0025450000214816385,0.026148857285663147,Upregulated
PER2,7.499124572877214,1.737192730341655,6.630528207706386,8.367720938048041,3.794256813852003,0.0024289380356829716,0.025322229385598232,Upregulated
KCNQ4,3.0608376448862615,1.7366277014019085,2.1925237941853073,3.9291514955872158,4.10850100871596,0.0009306851709368751,0.013828038121035184,Upregulated
SRFBP1,7.523353488976856,1.7365647194013576,6.655071129276177,8.391635848677534,6.817894969833663,0.00017770135202965106,0.005207668284639646,Upregulated
FERMT3,5.128012738682823,1.7361302206495246,4.259947628358061,5.996077849007586,4.194110672489548,0.0014586395018305817,0.0184373635931937,Upregulated
HELB,4.584741952420311,1.7357393684861862,3.7168722681772177,5.452611636663404,7.048402795967448,4.63247899967507e-05,0.002220212070573437,Upregulated
TTC21A,4.075407049433519,1.734547394068887,3.2081333523990754,4.942680746467962,3.8924897985304265,0.00231550290243654,0.024491100814047175,Upregulated
CD83,6.841205939562808,1.7339559566959961,5.974227961214811,7.708183917910807,3.75969257212344,0.0020728365275388292,0.022779747284728074,Upregulated
GADD45A,9.428678179013492,1.7337538533194579,8.561801252353764,10.295555105673222,5.453699641172613,0.00014272403211089874,0.004453166391585037,Upregulated
IRF9,8.002370020490876,1.7212249198426237,7.141757560569563,8.862982480412187,4.216113582028409,0.0010016765687065527,0.014402236642369169,Upregulated
LOC100379224,2.8711904861308524,1.7133316631349227,2.0145246545633912,3.727856317698314,3.558503569631612,0.003658928591511498,0.03288033290926641,Upregulated
ZNF333,4.10004958172035,1.7128768678789403,3.24361114778088,4.95648801565982,3.453771551270196,0.004986814613785454,0.03946839625803743,Upregulated
ZNF805,5.881813186983723,1.7119406848682086,5.025842844549619,6.737783529417827,8.465803401097308,3.6400983926690923e-06,0.0005179822485980565,Upregulated
MIR221,4.240832455325679,1.702330849235702,3.3896670307078276,5.09199787994353,3.3117570081779544,0.006529850130952706,0.04631222353987266,Upregulated
ETS2,9.4758441584768,1.7021032680288304,8.624792524462384,10.326895792491214,6.211930061817292,4.386615721004003e-05,0.002170195584122518,Upregulated
FST,6.603618381077232,1.69436457231342,5.756436094920522,7.450800667233942,3.6900056897557274,0.0023137686754298946,0.024491100814047175,Upregulated
EPC1,8.24713722285486,1.6925688280458813,7.40085280883192,9.093421636877801,4.6045723598702235,0.001038612729670346,0.014764131315797926,Upregulated
RBBP6,9.860400457930233,1.6872577297529503,9.016771593053758,10.704029322806708,3.900792270587774,0.005410180099099758,0.04128066108782419,Upregulated
TNFAIP8,8.65375482434528,1.6862877770398912,7.810610935825333,9.496898712865224,3.964131259484608,0.0033236865725082294,0.030956036275527052,Upregulated
FOSL1,9.15454123578041,1.6843610152570676,8.312360728151877,9.996721743408944,4.391449788856305,0.0006814469805322804,0.011484752957615467,Upregulated
NFKB2,10.061051498169387,1.6791279982803644,9.221487499029205,10.90061549730957,4.033740165357652,0.0011225402786718278,0.015402011398118528,Upregulated
PIM3,8.795324668341344,1.6781853284919546,7.956232004095368,9.634417332587322,3.232556348864151,0.005581180428144503,0.04193632740864376,Upregulated
ARID3B,6.333513818421723,1.6760021292504934,5.4955127537964765,7.17151488304697,5.617736816892739,0.0001060959705638847,0.003754981235111027,Upregulated
WTAP,9.480506503674361,1.6702225991648199,8.645395204091951,10.315617803256771,5.162532321587518,0.0008646068111237764,0.013201513068519343,Upregulated
ZC3H4,8.720139888228323,1.6662014825554339,7.887039146950605,9.553240629506039,9.693981437958627,1.1564064745122995e-06,0.0002689100598685623,Upregulated
STAT1,11.376889104506997,1.6640613069132275,10.544858451050384,12.208919757963612,6.284337049832216,0.00024763081461156347,0.006294747944904992,Upregulated
INTS6,7.793436364734002,1.6591937886254495,6.963839470421277,8.623033259046727,4.007431554178725,0.0027001066482983537,0.02713483888109989,Upregulated
CBWD6,5.089127915781925,1.6582213242843622,4.260017253639744,5.9182385779241065,5.068616760228145,0.0007156264923462819,0.01187234672338429,Upregulated
NOG,2.6252920914983346,1.6581307999166672,1.796226691540001,3.454357491456668,3.597426712317707,0.0028614125471736764,0.028220692247921612,Upregulated
PHF11,6.131699995665973,1.652806380607382,5.305296805362282,6.958103185969664,3.882891203769068,0.003576778562927914,0.03239519324415617,Upregulated
DIRC3,2.5440940821522804,1.652510200001809,1.717838982151376,3.370349182153185,3.8094681336750043,0.0018439609231936437,0.021094608978192767,Upregulated
CHIC2,6.252261208829664,1.649093051298565,5.427714683180381,7.076807734478946,5.794788509691381,3.5513112388028615e-05,0.0019223038834978784,Upregulated
MDM4,7.76436913577053,1.64852490734045,6.940106682100305,8.588631589440755,5.527679061904126,0.00043889835139777835,0.008869859362142803,Upregulated
NR4A2,5.254706025507609,1.6480941560485318,4.430658947483343,6.0787531035318745,10.37621817767402,8.09940924831354e-08,4.986084623262323e-05,Upregulated
KLF11,7.604410872583694,1.6479819466261878,6.7804198992706,8.428401845896788,4.222094923034051,0.0034312816175378845,0.03160907314009536,Upregulated
TAP1,9.929283869874968,1.6461047216742966,9.106231509037821,10.752336230712118,3.696925777017636,0.0041777195197328434,0.03548313299766655,Upregulated
MEIS1,4.532943636115318,1.6403848109263413,3.712751230652147,5.353136041578488,4.214600359671394,0.0007725744237978783,0.012356714683293296,Upregulated
REM2,3.936544988116715,1.6387814169090298,3.1171542796622003,4.75593569657123,3.575651135973825,0.0035205036441610916,0.03207897669774157,Upregulated
ZNF460,4.857070907185863,1.638679964503285,4.037730924934221,5.676410889437506,4.445696663469746,0.0005185566057134647,0.00980498195707254,Upregulated
MAST4,7.131160792808015,1.6356358515734133,6.3133428670213085,7.948978718594722,4.362676696775425,0.0007031225841452019,0.011740641998292476,Upregulated
ZNF764,6.4228004527313205,1.632005206385596,5.6067978495385224,7.2388030559241185,7.531874904610833,2.216232397771509e-06,0.0003565056566161252,Upregulated
ZNF484,6.0109646183747385,1.631063267819341,5.195432984465068,6.826496252284409,3.3414826243162294,0.006294670249568909,0.045437272576886595,Upregulated
PNPT1,9.302186534775862,1.6273596775880357,8.488506695981844,10.11586637356988,3.880957826020767,0.005748391857559474,0.04268825874305666,Upregulated
ZNF222,5.573597944496427,1.6207629254223388,4.763216481785258,6.383979407207597,9.331347034054376,8.097564084173622e-07,0.00021567001732323296,Upregulated
CLK4,7.2579017946853455,1.6170503292740426,6.449376630048325,8.066426959322367,7.9493935014399115,1.0002327589823285e-05,0.0009143187266379523,Upregulated
LOC729603,3.460898934595853,1.6158206547671297,2.652988607212288,4.268809261979418,3.259999324387464,0.005296103679468617,0.040681322871031614,Upregulated
TICAM1,7.236018334438578,1.6154493038880666,6.4282936824945445,8.043742986382611,8.173490695510806,8.184891671675834e-07,0.00021567001732323296,Upregulated
EBLN2,3.064085313194009,1.6144072089617598,2.256881708713129,3.871288917674889,3.617578557751175,0.0026525791343632796,0.02686257169109156,Upregulated
VDR,6.098932983273823,1.6141788071404726,5.2918435797035865,6.906022386844059,3.1123889197533785,0.007147727601552121,0.04893853377193647,Upregulated
KLF9,5.398813906826277,1.6127446941507975,4.5924415597508785,6.205186253901676,4.1575128504060705,0.0016260437651099582,0.01977469787648701,Upregulated
PPP4R1L,5.78430627373715,1.604681218618035,4.981965664428133,6.586646883046168,4.939880529756517,0.0005865383568387658,0.010519073304690627,Upregulated
MYSM1,8.02316237474928,1.6013320804365927,7.222496334530983,8.823828414967576,5.475619703747832,0.0005162640627974199,0.009788062536253472,Upregulated
PPTC7,8.116562856982206,1.5958180661884125,7.318653823888001,8.914471890076413,4.688931029576006,0.000944864717232903,0.013904016729174582,Upregulated
TET2,7.4963456083644076,1.5938593357965436,6.699415940466136,8.29327527626268,4.710023911280597,0.0004943841429075808,0.009544034020354319,Upregulated
NECAP1,7.571520559320286,1.5920523483181448,6.775494385161213,8.367546733479358,5.8968141991498735,7.824230469720551e-05,0.0030768619137764323,Upregulated
ARL4D,6.217131824931164,1.5906902158186664,5.42178671702183,7.012476932840497,4.996139500410917,0.0001597579114048075,0.004804223205055682,Upregulated
ZNF44,3.855785828381,1.5884291618450002,3.0615712474584997,4.6500004093035,3.534733981637991,0.003009385759596454,0.02906826566809647,Upregulated
HCFC2,6.251593894302614,1.5869697120796635,5.458109038262783,7.045078750342446,3.8668799722610006,0.0031619575274601137,0.029924981270120644,Upregulated
AEBP2,8.088090486506673,1.5815750284024697,7.297302972305437,8.878878000707907,4.7884786456228134,0.0015846399323284248,0.019511851013317795,Upregulated
MIR568,2.1520257808648644,1.5809096735529458,1.3615709440883916,2.9424806176413374,3.112925744669718,0.007303640797734759,0.04958787699514652,Upregulated
BTG1,10.433649794859445,1.58004437804213,9.643627605838379,11.223671983880509,3.724460166702826,0.004760706140559122,0.03845057159633561,Upregulated
SENP7,6.547397387725214,1.57979890516632,5.757497935142054,7.337296840308374,4.186228106298358,0.0010583437252789396,0.014921673585316856,Upregulated
HLA-L,4.0358992966823815,1.5754965942707777,3.2481509995469926,4.82364759381777,4.020267109098552,0.001269264373139432,0.016705390552547116,Upregulated
ZNF799,4.781799314543238,1.574607356412367,3.9944956363370543,5.569102992749421,5.532139787171192,5.7699801104083865e-05,0.0025384229369225034,Upregulated
ADM5,5.180159884415415,1.5735693407371434,4.393375214046844,5.966944554783987,3.459861671268454,0.0035332025249142076,0.03212700556745113,Upregulated
PRG2,1.4640660462648118,1.573455724730853,0.6773381838993855,2.2507939086302384,3.4022301810704993,0.004989665396672847,0.03946839625803743,Upregulated
RNF213,11.685691539516835,1.5612443579704571,10.905069360531607,12.466313718502064,4.211841851820877,0.0008147782855110517,0.012722346350646497,Upregulated
THAP9-AS1,7.967548604126563,1.5604055476676422,7.187345830292742,8.747751377960384,5.074653754697569,0.00014402078115921912,0.004477294689956534,Upregulated
NBPF10,6.692473244305573,1.5554826689396046,5.91473190983577,7.470214578775375,5.3036254172439445,0.0005744952657847803,0.010352164691419481,Upregulated
GDF15,9.916770145960873,1.5529385224778345,9.140300884721956,10.69323940719979,3.2481018142294715,0.006158489174872895,0.04473980320040556,Upregulated
SLC6A13,2.604954003259098,1.550304738780369,1.8298016338689136,3.3801063726492826,3.6925220159098497,0.0027548681386741236,0.027503018517988653,Upregulated
DCP1A,8.131603151464939,1.5470851780945347,7.358060562417671,8.905145740512205,4.889404105145014,0.0006703304533510183,0.011367310893892727,Upregulated
THAP1,7.0917094798765845,1.5374776845596676,6.322970637596751,7.860448322156419,4.398547527897654,0.0022678166447515197,0.02419398121445728,Upregulated
PPP1R10,9.934090249902194,1.5355929154038677,9.16629379220026,10.701886707604128,3.598856897064076,0.005718641017513237,0.04255223825592195,Upregulated
RSBN1,6.4427670641533545,1.5338204459536096,5.67585684117655,7.20967728713016,3.661685861329929,0.005794663736424856,0.04297890572481047,Upregulated
APOBEC3D,4.146455786440951,1.5325574335410899,3.380177069670406,4.912734503211496,4.433088334838756,0.00048397797814638905,0.00939570749979551,Upregulated
SPRY1,6.811946995013649,1.5306708333927306,6.046611578317283,7.577282411710014,9.16824901707796,1.6122231830883747e-06,0.00031790737994526907,Upregulated
FEM1C,8.852726458433363,1.52918835304998,8.088132281908374,9.617320634958354,3.8937651798523683,0.0016223184393152807,0.01974679137378203,Upregulated
MCTP1,6.329086812881311,1.5263313186466387,5.5659211535579916,7.09225247220463,4.842956295030585,0.000927681271693378,0.013819280528875022,Upregulated
ZSCAN12,6.031289137781394,1.523964202745832,5.269307036408478,6.79327123915431,4.941311318178615,0.0004407134528035894,0.008884794061962728,Upregulated
CPEB3,4.64166824955233,1.5230840614997354,3.8801262188024626,5.403210280302198,5.754172273324032,4.952349574408921e-05,0.0023533386008052796,Upregulated
ZNF845,6.837852069615818,1.5221813598484406,6.0767613896915975,7.598942749540038,4.483132928628819,0.0006270404064675051,0.010954629841165627,Upregulated
TBX15,2.669473341245963,1.5219297442232538,1.9085084691343361,3.43043821335759,4.11719284422819,0.0009690200357913639,0.014153845030717666,Upregulated
SPRY2,6.504433596174816,1.521318785199993,5.743774203574819,7.265092988774812,5.417073390748016,0.00011921547575223382,0.0040134907605075204,Upregulated
CDKN1B,8.990122620429517,1.5155774523925487,8.232333894233243,9.747911346625791,4.053696349937202,0.0042292902756181465,0.03574825087223348,Upregulated
SMCHD1,8.966517308128466,1.5121446144883475,8.210445000884292,9.72258961537264,5.561800211687159,0.000191563038327627,0.005437797000588949,Upregulated
TBC1D22B,7.6989570211873755,1.507972119867616,6.944970961253568,8.452943081121184,9.070156451514642,2.906008720004518e-07,0.0001215504192794617,Upregulated
NT5DC2,8.390699197885368,-1.5133655873993757,9.147381991585057,7.634016404185681,-3.390797566164716,0.00456027366759737,0.03746753418681339,Downregulated
RERG,5.26548655892722,-1.5251150150220214,6.02804406643823,4.502929051416209,-4.486785299256287,0.0023987329079448298,0.0251773360102423,Downregulated
NSDHL,8.299537504143728,-1.5350727376599176,9.067073872973687,7.532001135313769,-5.206720614532715,0.00015004473824665603,0.004592167454586681,Downregulated
SNRNP25,6.478161695200393,-1.5437084735255189,7.250015931963152,5.706307458437633,-3.8442452368020303,0.00159336494377012,0.01951483258106386,Downregulated
IGFBPL1,5.596562316592252,-1.550868949045502,6.371996791115003,4.821127842069501,-3.732006186120951,0.002229671244378254,0.023963482374725523,Downregulated
TPPP3,6.447161788168337,-1.5657291510995428,7.230026363718109,5.664297212618566,-3.7976139477370165,0.0033424938063924196,0.030984850241527584,Downregulated
ANXA2P3,1.5582455071435823,-1.5723565685661023,2.3444237914266335,0.7720672228605312,-4.747431849324241,0.00031763592782461085,0.007343934190557962,Downregulated
DHCR7,9.428366747025283,-1.5813219453643743,10.21902771970747,8.637705774343095,-3.5373732000879405,0.0029868457493196225,0.028933427180591477,Downregulated
SPOCK3,1.572615590596699,-1.589079642518164,2.367155411855781,0.778075769337617,-3.1683847197671895,0.00643205026597829,0.04585064238225005,Downregulated
ALPP,2.342452549172946,-1.5911917100381618,3.138048404192027,1.546856694153865,-3.199917263622961,0.006041649957546789,0.044053298660337206,Downregulated
ASB9,6.3623300503351885,-1.6278295368171802,7.176244818743778,5.548415281926598,-4.719129132355808,0.0009123426429496912,0.013658422451881331,Downregulated
SLC22A18AS,4.465482693649805,-1.6624723969073756,5.296718892103493,3.634246495196117,-4.239657533167025,0.0008363329741375547,0.01284298979632338,Downregulated
ADI1,8.220654468219251,-1.668697160411865,9.055003048425183,7.386305888013318,-6.01328017372898,2.5311649407971834e-05,0.0015915201461314912,Downregulated
CNFN,4.475023193996013,-1.6732509519278218,5.311648669959924,3.638397718032102,-3.7694363812483593,0.003203645840222039,0.030163658617042836,Downregulated
AGR2,10.158812182914843,-1.7098025705343076,11.013713468181997,9.30391089764769,-5.889014617310871,6.836449367631974e-05,0.0028363574110059006,Downregulated
TM7SF2,7.2841566165046805,-1.7437349681434196,8.15602410057639,6.412289132432971,-3.619956668450279,0.0031624883106219238,0.029924981270120644,Downregulated
PHEX,2.42183824093728,-1.7472420090193803,3.2954592454469704,1.5482172364275901,-3.20986237346219,0.006002860640028355,0.04390963720949199,Downregulated
HSD17B6,2.4105428129228983,-1.7484686420174778,3.284777133931637,1.5363084919141592,-5.059288667410485,0.00014988168652699057,0.004592167454586681,Downregulated
CCDC74A,2.938222577178828,-1.7560241365041604,3.816234645430908,2.0602105089267475,-3.4030300163550753,0.00472527410211788,0.038321362180689246,Downregulated
NDUFA2,8.118074041523595,-1.7641452182258819,9.000146650636536,7.236001432410654,-4.65950601270765,0.0015915113572988276,0.01951483258106386,Downregulated
TUBB4A,4.977975081572864,-1.807486432225513,5.88171829768562,4.074231865460107,-4.372471629488913,0.000566167816796783,0.010261428363973774,Downregulated
PHB,10.692987859099155,-1.816452065126306,11.601213891662308,9.784761826536002,-5.325344416110347,0.0006438346198901086,0.0111784267400543,Downregulated
ZNF488,5.106316063036825,-1.8472532570811744,6.029942691577412,4.182689434496238,-5.134638609871661,0.0003193570637626354,0.007359074375819126,Downregulated
DEGS2,3.129021333379907,-1.8768886056506195,4.067465636205217,2.1905770305545973,-5.50383373785498,6.067347593883828e-05,0.002617112463699327,Downregulated
DUSP13,3.0497170400493596,-1.9343763500829976,4.016905215090858,2.082528865007861,-3.203521632250795,0.006977117838029191,0.048176667092704815,Downregulated
HOGA1,5.373657585701276,-1.9511625190199098,6.3492388452112305,4.398076326191321,-6.73266788279538,3.169121411583588e-05,0.0017805653684548422,Downregulated
G6PD,11.03086504961868,-1.9883373500565398,12.02503372464695,10.03669637459041,-3.2115482853598025,0.005839106787784551,0.043215652006321804,Downregulated
ROPN1L,1.517637676356918,-1.9970057126247087,2.5161405326692723,0.5191348200445636,-3.346524638748003,0.004662488001677123,0.03801520929379898,Downregulated
EPHX1,9.203672154868944,-2.00504499865842,10.206194654198153,8.201149655539734,-4.691577870916487,0.00045770796095400307,0.009116512243936658,Downregulated
OLFML2A,4.5017581508520275,-2.1290665573788066,5.5662914295414305,3.437224872162624,-3.352805004376885,0.005034041827501777,0.03965160757241697,Downregulated
SLC17A4,1.963974647869128,-2.2407766200325305,3.0843629578853933,0.8435863378528627,-5.407141603783926,0.00011218284233500992,0.003832821219678569,Downregulated
CLDN2,7.561202868417035,-2.5114871374022467,8.816946437118158,6.305459299715912,-5.444508374573906,0.000510638645139386,0.009735283451462632,Downregulated
TM4SF4,8.40540938658799,-2.655571605617679,9.73319518939683,7.07762358377915,-3.9366314600465246,0.0027724668926218617,0.027610649725006896,Downregulated
DDC,4.793998580854927,-3.0115944099829397,6.299795785846397,3.2882013758634576,-3.8339517016072517,0.0031838353005292403,0.03007972529309042,Downregulated
